delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours
DEL368065,07/02/2024,04:59,Warehouse_PL_Warsaw,Strasbourg,FR,Client_3,SMP,,5969,1409,18.2,1238.93,On-time,0
DEL219200,17/06/2024,09:04,Warehouse_PL_Warsaw,Katowice,PL,Client_34,Butter,A,2643,242,3,320.88,On-time,0
DEL624139,21/04/2024,20:50:31,Warehouse_FR_Paris,Rotterdam,NL,Client_7,Cheese,,4392,409,6.4,415.53,On-time,0
DEL884052_DUP,10/03/2024,04:47,Warehouse_DE_Hamburg,Liege,BE,Client_19,Butter,A,1597,529,8.6,631.62,On-time,0
DEL108739,01-18-2024,12:42,Warehouse_FR_Paris,Almere,NL,Client_24,Cheese,,4762,403,5.5,456.15,Delayed,10.7
DEL968461,24/01/2024,13:47,Warehouse_DE_Hamburg,Bremen,DE,Client_28,Butter,A,1775,154,2,158.08,On-time,0
DEL952878,20/01/2024,04:07,Warehouse_FR_Paris,Naples,IT,Client_20,Butter,C,,956,11.5,1267.23,On-time,0
DEL838141,06/06/2024,02:47,Warehouse_FR_Paris,Turin,IT,Client_33,Cheese,,3497,1132,17.3,1064.67,On-time,0
DEL460479,02/11/2024,02:04,Warehouse_DE_Hamburg,Seville,ES,Client_22,Cheese,,3871,1906,24.4,2069.09,Delayed,3.2
DEL246708,26/03/2024,16:17,Warehouse_PL_Warsaw,Turin,IT,Client_30,SMP,,5998,1378,22,1229.05,Delayed,2.4
DEL635246,23/04/2024,23:56,Warehouse_FR_Paris,Wroclaw,PL,Client_16,SMP,,3487,1564,17.6,1182.94,On-time,0
DEL216382,02/05/2024,14:04,Warehouse_PL_Warsaw,Barcelona,ES,Client_6,Cheese,,2418,2283,31.5,2066.83,Delayed,8.2
DEL851716,08/02/2024,07:10,Warehouse_FR_Paris,Bremen,DE,Client_5,SMP,,3828,651,10,513.45,Delayed,9.7
DEL633879,26/04/2024,08:55,Warehouse_FR_Paris,Seville,ES,Client_8,Cheese,,3953,1126,15.2,1134.72,Delayed,10.3
DEL381938,20/05/2024,07:47,Warehouse_FR_Paris,Groningen,NL,Client_24,SMP,,6295,409,4.7,366.16,On-time,0
DEL327389,04/05/2024,12:24,Warehouse_FR_Paris,Berlin,DE,Client_4,Butter,A,2352,764,12.2,1024.98,Delayed,5.4
DEL965618,01/05/2024,04:24:47,Warehouse_FR_Paris,Bydgoszcz,PL,Client_13,Cheese,,2229,1657,25,1513.3,On-time,0
DEL375106,14/06/2024,17:27,Warehouse_PL_Warsaw,Seville,ES,Client_28,Butter,A,1202,2402,38.6,2712.03,On-time,0
DEL124656,25/06/2024,09:13,Warehouse_PL_Warsaw,Amsterdam,NL,Client_32,Cheese,,1754,1019,15.3,1042.63,On-time,
DEL104743,05/02/2024,01:40,Warehouse_DE_Hamburg,Ghent,BE,Client_31,SMP,,7346,454,6.2,362.32,On-time,0
DEL128275,25/05/2024,05:42,Warehouse_PL_Warsaw,Almere,NL,Client_31,Butter,A,1487,1001,15.2,1066.1,On-time,0
DEL762346,09/02/2024,04:01,Warehouse_DE_Hamburg,Amsterdam,NL,Client_8,SMP,,4818,309,3.8,226.83,Delayed,9.4
DEL310574,06/02/2024,14:26,Warehouse_PL_Warsaw,Florence,IT,Client_35,Butter,A,1951,1373,19.6,1878.16,On-time,0
DEL245051,10/05/2024,15:05,Warehouse_DE_Hamburg,Essen,DE,Client_3,Cheese,,1901,192,3.1,192.62,On-time,0
DEL251152,28/05/2024,20:10,Warehouse_FR_Paris,Turin,IT,Client_23,Cheese,,2634,988,14.9,908.82,Delayed,10.2
DEL511526,14/01/2024,08:00,Warehouse_PL_Warsaw,Szczecin,PL,Client_12,Butter,A,1958,244,3,251.69,On-time,0
DEL764671,04/05/2024,09:06,Warehouse_FR_Paris,Liege,BE,Client_24,Butter,B,1330,252,3,297.88,On-time,0
DEL252645,02/02/2024,07:20:54,Warehouse_FR_Paris,Milan,IT,Client_17,SMP,,3666,1147,13.7,929.12,On-time,0
DEL527331,31/05/2024,14:02,Warehouse_PL_Warsaw,Szczecin,PL,Client_13,Butter,A,2127,309,4.6,398.04,On-time,0
DEL190902,04/05/2024,13:15,Warehouse_DE_Hamburg,Almere,NL,Client_19,SMP,,6431,468,5.9,409.98,On-time,0
DEL717940,07/01/2024,02:50,Warehouse_DE_Hamburg,Cologne,DE,Client_32,Butter,A,1626,213,3,240.39,On-time,0
DEL125994,05/01/2024,18:27,Warehouse_DE_Hamburg,Wroclaw,PL,Client_34,Butter,A,2152,615,7.4,819.5,On-time,0
DEL856297,17/05/2024,17:42,Warehouse_FR_Paris,Lublin,PL,Client_24,Cheese,,3625,1519,18.8,1500,Delayed,10.9
DEL429825,02/05/2024,06:33,Warehouse_PL_Warsaw,Tilburg,NL,Client_19,SMP,,5363,1129,13.9,1049.07,On-time,0
DEL893913,23/05/2024,16:50,Warehouse_FR_Paris,Zaragoza,ES,Client_2,SMP,,3923,985,15.3,906.39,Delayed,3.7
DEL652654,16/02/2024,,Warehouse_FR_Paris,Charleroi,BE,Client_28,SMP,,3253,317,3.7,217.9,On-time,0
DEL891270,03/02/2024,19:20,Warehouse_PL_Warsaw,Charleroi,BE,Client_33,Cheese,,2973,1263,17.4,1259.15,On-time,0
DEL940262,13/02/2024,,Warehouse_FR_Paris,Paris,FR,Client_31,SMP,,8090,128,2,124.95,On-time,0
DEL706435,18/06/2024,05:00,Warehouse_DE_Hamburg,Zaragoza,ES,Client_28,Butter,B,2018,1694,,1789.01,On-time,0
DEL539486,30/05/2024,23:46,Warehouse_DE_Hamburg,Lodz,PL,Client_32,Butter,C,3098,607,8,284.7943999,On-time,0
DEL476009,10/03/2024,06:21,Warehouse_DE_Hamburg,Frankfurt,DE,Client_4,SMP,,6168,348,4.6,278.32,Delayed,6.7
DEL704709,30/06/2024,14:25,Warehouse_PL_Warsaw,Charleroi,BE,Client_18,SMP,,-5100,1298,,1056,On-time,0
DEL655700,11/04/2024,10:43,Warehouse_FR_Paris,Seville,ES,Client_25,Cheese,,3686,961,14.5,1036.88,On-time,0
DEL612606,25/02/2024,,Warehouse_FR_Paris,Valencia,ES,Client_29,Cheese,,2583,1063,13.7,984.22,Delayed,8.2
DEL635747,20/06/2024,23:29,Warehouse_FR_Paris,Almere,NL,Client_7,Butter,B,1622,437,5.7,436.8,On-time,0
DEL205434,19/05/2024,09:10,Warehouse_DE_Hamburg,Berlin,DE,Client_9,Butter,A,2074,455,5.3,559.99,On-time,0
DEL706837,08/02/2024,00:15,Warehouse_DE_Hamburg,Dusseldorf,DE,Client_17,Butter,A,2123,328,3.8,102.6460758,On-time,0
DEL460437,23/06/2024,01:02,Warehouse_DE_Hamburg,Tilburg,NL,Client_30,SMP,,5952,478,6.7,461.92,On-time,
DEL778556,11/05/2024,11:26,Warehouse_DE_Hamburg,Antwerp,BE,Client_15,Cheese,,,420,6.5,447.6,On-time,0
DEL943006,03/05/2024,23:42,Warehouse_FR_Paris,Lyon,FR,Client_7,Butter,B,3154,419,5.7,504.5,On-time,0
DEL585602,21/01/2024,20:05,Warehouse_PL_Warsaw,Nice,FR,Client_10,Cheese,,3035,1556,20.9,1737.39,Delayed,11.6
DEL890951,16/04/2024,23:06,Warehouse_DE_Hamburg,Barcelona,ES,Client_20,Butter,B,996,1955,24.5,2283.01,On-time,0
DEL887195,10/05/2024,12:35,Warehouse_FR_Paris,Szczecin,PL,Client_14,SMP,,6611,1528,22.9,1553.8,Delayed,4.2
DEL791048,07/02/2024,07:43,Warehouse_DE_Hamburg,Toulouse,FR,Client_13,Cheese,,4430,1053,13.8,1275.31,Delayed,8.4
DEL526117,07/06/2024,23:09,Warehouse_DE_Hamburg,Paris,FR,Client_12,Cheese,,2108,816,,808.36,Delayed,9.4
DEL982342,20/05/2024,17:58,Warehouse_DE_Hamburg,Milan,IT,Client_35,SMP,,4222,1466,18.6,1192.87,On-time,0
DEL831369,25/06/2024,00:00,Warehouse_PL_Warsaw,Berlin,DE,Client_6,Cheese,,2220,751,10.4,715.03,On-time,0
DEL845041,31/05/2024,20:37,Warehouse_PL_Warsaw,Cologne,DE,Client_11,Butter,A,,725,9.2,895.85,On-time,0
DEL494005,26/01/2024,13:32,Warehouse_FR_Paris,Bordeaux,FR,Client_20,Butter,A,2042,196,3,206.73,On-time,0
DEL790909,13/05/2024,09:29,Warehouse_PL_Warsaw,Munich,DE,Client_8,Cheese,,3104,768,38.14283782,750.93,On-time,0
DEL918343,29/06/2024,10:58:23,Warehouse_FR_Paris,Zaragoza,ES,Client_5,Butter,B,2540,1194,14.8,5171.02981,On-time,0
DEL546853,04/01/2024,15:50,Warehouse_PL_Warsaw,Stuttgart,DE,Client_23,SMP,,6886,632,40.81442571,549.45,On-time,0
DEL598560,15/03/2024,07:44,Warehouse_DE_Hamburg,Strasbourg,FR,Client_25,SMP,,5363,1050,13.6,959.97,On-time,0
DEL315386,05-19-2024,12:03,Warehouse_DE_Hamburg,Warsaw,PL,Client_7,Cheese,,4202,665,8,610.58,On-time,0
DEL981531,24/01/2024,04:46,Warehouse_DE_Hamburg,Gdansk,PL,Client_27,Cheese,,-2260,684,8.7,598.3,On-time,0
DEL536218,23/01/2024,05:31,Warehouse_DE_Hamburg,Bordeaux,FR,Client_8,Cheese,,2006,1106,16.6,1157.67,Delayed,9.7
DEL249027,29/02/2024,20:19,Warehouse_PL_Warsaw,Montpellier,FR,Client_33,SMP,,7066,1683,,1759.33,On-time,0
DEL429975,12/05/2024,05:54,Warehouse_DE_Hamburg,Stuttgart,DE,Client_22,SMP,,5784,279,3.4,222.91,Delayed,8
DEL726945,16/04/2024,04:29,Warehouse_FR_Paris,Nijmegen,NL,Client_23,Butter,A,1424,464,5.7,510.86,On-time,0
DEL521947,11/04/2024,11:51,Warehouse_FR_Paris,Rotterdam,NL,Client_2,Cheese,,3382,459,6.4,499.93,On-time,0
DEL784061,17/06/2024,22:29,Warehouse_FR_Paris,Bremen,DE,Client_5,Cheese,,2707,719,8.9,607.2,On-time,0
DEL592842,28/03/2024,07:57,Warehouse_FR_Paris,Essen,DE,Client_23,Cheese,,3328,668,7.6,623.61,On-time,0
DEL489212,11/05/2024,06:45,Warehouse_DE_Hamburg,Milan,IT,Client_34,SMP,,3213,1356,17.5,1175.16,On-time,0
DEL217868,07/04/2024,,Warehouse_FR_Paris,Utrecht,NL,Client_30,SMP,,4258,420,5.9,342.36,On-time,0
DEL480131,23/03/2024,14:57:53,Warehouse_DE_Hamburg,Antwerp,BE,Client_17,Butter,B,1893,401,5.4,455.91,On-time,0
DEL444355,03-17-2024,15:13,Warehouse_PL_Warsaw,Ghent,BE,Client_35,SMP,,7147,1117,17.4,1025.94,On-time,0
DEL319380,24/05/2024,14:56,Warehouse_DE_Hamburg,Zaragoza,ES,Client_24,SMP,,,1500,,1096.07,On-time,0
DEL644519,01/09/2024,10:28,Warehouse_DE_Hamburg,Marseille,FR,Client_17,Cheese,,3829,1070,15.3,1198.77,On-time,0
DEL858498,20/01/2024,02:58,Warehouse_PL_Warsaw,Seville,ES,Client_21,Cheese,,2353,2231,31.8,1919.54,Delayed,11.6
DEL776106,03/03/2024,00:07,Warehouse_FR_Paris,Antwerp,BE,Client_5,Butter,A,1651,345,5.3,436.12,On-time,0
DEL862311,10/06/2024,08:13,Warehouse_DE_Hamburg,Nice,FR,Client_25,SMP,,7661,1085,14.2,1128.87,On-time,0
DEL988090,21/02/2024,09:25,Warehouse_PL_Warsaw,Almere,NL,Client_18,Cheese,,2629,1099,16,1070.97,On-time,0
DEL507263,10/01/2024,22:43,Warehouse_FR_Paris,Nijmegen,NL,Client_24,Cheese,,4043,452,5.3,153.6385477,On-time,0
DEL394209,07/04/2024,,Warehouse_DE_Hamburg,Milan,IT,Client_32,Butter,A,2378,1419,20.1,1715.03,On-time,0
DEL523213,16/03/2024,22:32,Warehouse_DE_Hamburg,Warsaw,PL,Client_12,Cheese,,,866,,947.99,On-time,0
DEL627028,19/04/2024,17:07,Warehouse_DE_Hamburg,Florence,IT,Client_22,Cheese,,2423,1548,20.7,1557.48,Delayed,7.9
DEL331577,26/02/2024,04:30,Warehouse_DE_Hamburg,Bydgoszcz,PL,Client_24,Butter,B,2689,631,7.3,864.78,On-time,0
DEL506308,14/04/2024,04:55,Warehouse_FR_Paris,Marseille,FR,Client_22,Cheese,,1916,223,3.5,218.56,On-time,0
DEL470418,23/05/2024,14:33,Warehouse_DE_Hamburg,Brussels,BE,Client_8,SMP,,5210,590,7.4,567.74,On-time,0
DEL440677,27/04/2024,07:27:18,Warehouse_FR_Paris,Zaragoza,ES,Client_28,Butter,A,2244,911,11.2,1273.56,On-time,0
DEL418090,04/08/2024,11:26:56,Warehouse_FR_Paris,Groningen,NL,Client_17,Butter,B,1695,499,6.2,539.49,On-time,
DEL744632,11/05/2024,12:32,Warehouse_PL_Warsaw,Dortmund,DE,Client_17,Cheese,,4054,702,9.1,860.77,On-time,0
DEL225814,29/02/2024,07:50,Warehouse_FR_Paris,Eindhoven,NL,Client_11,SMP,,5759,402,5.6,308.43,Delayed,4.4
DEL656837,27/02/2024,20:14,Warehouse_DE_Hamburg,Dortmund,DE,Client_31,SMP,,5293,237,3.3,213.07,On-time,0
DEL391941,18/03/2024,15:09,Warehouse_FR_Paris,Essen,DE,Client_28,SMP,,5214,723,9.1,707.62,Delayed,3.9
DEL134790,06/03/2024,01:02,Warehouse_PL_Warsaw,Nantes,FR,Client_34,SMP,,7330,1611,19.1,1537.92,On-time,0
DEL506153,13/03/2024,21:53,Warehouse_DE_Hamburg,Milan,IT,Client_22,SMP,,5095,1395,18.9,1085.14,On-time,0
DEL685253,16/04/2024,23:06:33,Warehouse_PL_Warsaw,Rotterdam,NL,Client_30,Butter,A,2600,1089,16.6,1519.19,Delayed,9.9
DEL348368,04/12/2024,21:19,Warehouse_PL_Warsaw,Paris,FR,Client_11,Cheese,,3735,1561,20.1,1626.96,On-time,0
DEL180385,15/06/2024,09:32,Warehouse_FR_Paris,Katowice,PL,Client_21,SMP,,4904,1461,16.9,1377.13,On-time,0
DEL819839,24/05/2024,07:41,Warehouse_PL_Warsaw,Stuttgart,DE,Client_2,Butter,A,2068,678,7.9,703.19,On-time,0
DEL305705,02-26-2024,11:28:09,Warehouse_PL_Warsaw,Lodz,PL,Client_17,Butter,A,1659,338,4.3,355.84,Delayed,6.5
DEL507923,23/05/2024,23:21,Warehouse_DE_Hamburg,Liege,BE,Client_1,Butter,A,2177,540,7.3,667.5,On-time,0
DEL488457,18/04/2024,18:05,Warehouse_PL_Warsaw,Lille,FR,Client_30,Cheese,,5698,1679,20.9,1868.23,Delayed,3.6
DEL357954,06/09/2024,00:28,Warehouse_PL_Warsaw,Lodz,PL,Client_34,Butter,A,2196,302,4.8,342.2,On-time,0
DEL615927,27/03/2024,08:56:31,Warehouse_DE_Hamburg,Valencia,ES,Client_32,Cheese,,-2367,1936,27.3,1790.38,Delayed,3.2
DEL492597,17/01/2024,23:37,Warehouse_FR_Paris,Rome,IT,Client_6,Butter,B,1682,1116,13.5,1110.76,On-time,0
DEL290290,20/06/2024,,Warehouse_PL_Warsaw,Brussels,BE,Client_17,Butter,B,2312,1262,15.6,1703.57,Delayed,7.1
DEL898810,14/06/2024,20:38,Warehouse_PL_Warsaw,Krakow,PL,Client_33,Butter,B,1977,177,2.7,62.78597694,On-time,0
DEL126500,19/01/2024,14:29:57,Warehouse_DE_Hamburg,Toulouse,FR,Client_6,Butter,A,856,1017,15.2,1147.56,On-time,0
DEL251857,23/02/2024,06:51,Warehouse_PL_Warsaw,Lyon,FR,Client_1,Butter,C,1053,1443,,1536,Delayed,9.9
DEL991255,19/03/2024,23:37:02,Warehouse_DE_Hamburg,Bremen,DE,Client_13,Butter,,1294,533,6.8,644.91,On-time,0
DEL206105,06/01/2024,21:08,Warehouse_FR_Paris,Groningen,NL,Client_8,SMP,,6039,453,6.6,392.45,On-time,0
DEL585685,29/04/2024,00:14,Warehouse_DE_Hamburg,Paris,FR,Client_4,Butter,B,2100,1161,13.6,1473.05,Delayed,9.5
DEL700500,28/06/2024,04:14,Warehouse_DE_Hamburg,Lille,FR,Client_7,SMP,,6451,1043,16.2,871.76,On-time,0
DEL557063,06/06/2024,09:57,Warehouse_DE_Hamburg,Munich,DE,Client_5,SMP,,5299,599,9.6,438.37,On-time,
DEL782005,25/04/2024,12:17,Warehouse_PL_Warsaw,Bordeaux,FR,Client_22,Cheese,,5011,1544,22,1583.1,Delayed,5.3
DEL870323,21/06/2024,21:09,Warehouse_DE_Hamburg,Liege,BE,Client_4,SMP,,4313,520,6.3,434.44,On-time,0
DEL381850,14/01/2024,14:46,Warehouse_FR_Paris,Munich,DE,Client_14,Cheese,,3816,768,8.9,807.19,On-time,0
DEL230857,14/02/2024,09:25:31,Warehouse_DE_Hamburg,Nijmegen,NL,Client_32,Butter,A,2315,406,5,539.32,On-time,0
DEL291282,02/04/2024,23:55,Warehouse_FR_Paris,Leipzig,DE,Client_27,SMP,,2510,950,13.2,637.61,Delayed,9.1
DEL547454,16/02/2024,11:21,Warehouse_PL_Warsaw,Nantes,FR,Client_28,Butter,A,1514,1505,23.4,1474.58,On-time,0
DEL795830,19/02/2024,22:57:15,Warehouse_DE_Hamburg,Bordeaux,FR,Client_1,Butter,A,1993,967,13.8,988.5,On-time,0
DEL412843,31/03/2024,03:00,Warehouse_FR_Paris,Barcelona,ES,Client_27,SMP,,4927,1112,18,869.12,On-time,0
DEL992465,24/02/2024,17:40,Warehouse_PL_Warsaw,Warsaw,PL,Client_17,Butter,A,1861,111,1.3,123.21,On-time,0
DEL158198,23/04/2024,,Warehouse_FR_Paris,Lublin,PL,Client_22,SMP,,6476,1618,24.8,1632.91,On-time,0
DEL526022,19/04/2024,03:21,Warehouse_PL_Warsaw,Nantes,FR,Client_9,Butter,A,1917,1419,18.7,1509.2,On-time,0
DEL625958,20/06/2024,06:24,Warehouse_DE_Hamburg,Toulouse,FR,Client_10,SMP,,4762,834,13.1,803.23,On-time,0
DEL953410,26/03/2024,13:49,Warehouse_FR_Paris,Milan,IT,Client_23,SMP,,5544,1121,14.5,863.01,On-time,0
DEL201050,24/05/2024,23:28,Warehouse_PL_Warsaw,Bydgoszcz,PL,Client_35,Butter,A,1738,130,1.9,129.48,On-time,0
DEL669408,24/05/2024,21:02,Warehouse_DE_Hamburg,Florence,IT,Client_14,Butter,B,2171,1462,20.5,1563.31,On-time,0
DEL619401,18/06/2024,04:00,Warehouse_FR_Paris,Florence,IT,Client_35,Cheese,,2238,949,63.34753845,818.16,On-time,0
DEL746979,05/05/2024,11:49,Warehouse_PL_Warsaw,Toulouse,FR,Client_21,Cheese,,2208,1584,22.7,1296.26,On-time,0
DEL412308,20/05/2024,11:45,Warehouse_DE_Hamburg,Breda,NL,Client_17,SMP,,2205,353,4.7,256.81,On-time,0
DEL475562,14/01/2024,06:52,Warehouse_FR_Paris,Dortmund,DE,Client_2,SMP,,5045,995,12.9,794.4,On-time,0
DEL739135,23/02/2024,18:43,Warehouse_DE_Hamburg,Warsaw,PL,Client_28,Cheese,,-2560,644,9.3,563.67,On-time,
DEL273648,21/06/2024,15:07,Warehouse_DE_Hamburg,Almere,NL,Client_22,Butter,C,1701,401,4.8,482.45,On-time,0
DEL189878,06-25-2024,14:07,Warehouse_PL_Warsaw,Rome,IT,Client_21,Butter,B,2638,1439,18.6,1902.63,Delayed,9.6
DEL179371,30/01/2024,19:14,Warehouse_PL_Warsaw,Liege,BE,Client_21,SMP,,5656,1168,16,1116.25,Delayed,5.4
DEL200550,28/04/2024,00:53,Warehouse_PL_Warsaw,Montpellier,FR,Client_8,Cheese,,3711,1651,20,1831.64,On-time,0
DEL191755,17/05/2024,03:28,Warehouse_PL_Warsaw,The Hague,NL,Client_26,Butter,B,2788,1011,14.9,1133.22,On-time,0
DEL675997,25/02/2024,18:41,Warehouse_FR_Paris,Bydgoszcz,PL,Client_25,Butter,B,2097,1414,16.9,1498.62,On-time,0
DEL957525,28/01/2024,03:31:27,Warehouse_PL_Warsaw,Milan,IT,Client_5,Cheese,,3030,1391,60.3575703,1185.33,On-time,0
DEL779742,16/03/2024,13:52,Warehouse_PL_Warsaw,Naples,IT,Client_7,Butter,A,2761,1499,18.4,1801.38,Delayed,9.6
DEL342131,23/04/2024,17:58,Warehouse_PL_Warsaw,Katowice,PL,Client_23,Butter,B,2004,112,1.3,133.88,On-time,0
DEL309606,23/02/2024,10:11,Warehouse_DE_Hamburg,Florence,IT,Client_11,Cheese,,2648,1225,14.2,1032.16,On-time,0
DEL905477,23/02/2024,11:53:09,Warehouse_DE_Hamburg,Rome,IT,Client_19,SMP,,6143,1306,14.8,1040.65,On-time,0
DEL691643,13/04/2024,22:51,Warehouse_FR_Paris,Dusseldorf,DE,Client_19,Cheese,,2243,804,10.4,725.78,Delayed,8.6
DEL770230,23/06/2024,10:17,Warehouse_DE_Hamburg,Strasbourg,FR,Client_16,SMP,,3801,1122,15.6,988.02,On-time,0
DEL690978,11/03/2024,15:51,Warehouse_FR_Paris,Essen,DE,Client_7,Butter,A,2111,687,9.6,801.32,On-time,0
DEL708352,05/07/2024,06:16,Warehouse_DE_Hamburg,Nantes,FR,Client_2,Cheese,,2045,1198,15.9,1014.83,On-time,0
DEL941814,14/02/2024,10:38,Warehouse_DE_Hamburg,Wroclaw,PL,Client_28,Butter,A,2709,760,9,1063.71,On-time,0
DEL746054,03-20-2024,03:40,Warehouse_DE_Hamburg,Bremen,DE,Client_35,Cheese,,4053,547,8,558.14,Delayed,9.3
DEL884511,18/05/2024,16:43,Warehouse_FR_Paris,Turin,IT,Client_27,Butter,C,1925,1255,19,1455.03,On-time,0
DEL765824_DUP,03/06/2024,22:40,Warehouse_PL_Warsaw,Nantes,FR,Client_32,SMP,,5506,1409,20.3,1387.36,On-time,0
DEL890001,24/03/2024,,Warehouse_DE_Hamburg,Warsaw,PL,Client_29,Butter,B,1562,644,8.2,740.62,On-time,
DEL504920,16/03/2024,11:54,Warehouse_PL_Warsaw,Wroclaw,PL,Client_10,SMP,,3692,250,3.1,200,On-time,0
DEL479891,14/04/2024,05:36,Warehouse_DE_Hamburg,Brussels,BE,Client_26,SMP,,2991,452,5.6,375.49,Delayed,2.1
DEL950219_DUP,24/06/2024,14:33,Warehouse_PL_Warsaw,Ghent,BE,Client_29,SMP,,2255,1159,17.3,974.66,Delayed,9.4
DEL366086,08/05/2024,,Warehouse_FR_Paris,Frankfurt,DE,Client_31,Butter,C,837,818,9.6,934.23,On-time,0
DEL684807,03/01/2024,14:39,Warehouse_PL_Warsaw,Dortmund,DE,Client_4,Butter,C,639,804,11.4,865.83,Delayed,2.9
DEL846540,24/02/2024,,Warehouse_DE_Hamburg,Stuttgart,DE,Client_13,Cheese,,3517,273,3.1,301,On-time,0
DEL873799,09/03/2024,06:56,Warehouse_PL_Warsaw,Strasbourg,FR,Client_19,Butter,C,1642,1593,19.4,1709.02,Delayed,4
DEL757766,03-13-2024,,Warehouse_PL_Warsaw,Breda,NL,Client_28,Butter,B,2191,1139,15.8,1588.83,On-time,0
DEL854803,13/06/2024,19:23,Warehouse_DE_Hamburg,Liege,BE,Client_24,Butter,B,3911,443,6.6,554.32,On-time,0
DEL999039,02-20-2024,10:19,Warehouse_PL_Warsaw,Warsaw,PL,Client_5,Cheese,,2156,119,1.9,99.69,On-time,0
DEL914441,16/01/2024,,Warehouse_PL_Warsaw,Seville,ES,Client_28,Cheese,,4001,2449,35.9,2602.65,On-time,0
DEL701348_DUP,28/02/2024,21:45,Warehouse_PL_Warsaw,The Hague,NL,Client_24,Cheese,,3248,1143,18.4,1288.67,On-time,0
DEL541111,15/05/2024,01:25,Warehouse_FR_Paris,Liege,BE,Client_28,Butter,B,1360,271,3.1,311.17,On-time,0
DEL902080,07/03/2024,,Warehouse_PL_Warsaw,Marseille,FR,Client_23,Butter,,2422,1580,21.4,1811.55,On-time,0
DEL998627,21/04/2024,17:44,Warehouse_FR_Paris,Rome,IT,Client_17,SMP,,1733,1272,20.1,1019.23,Delayed,5.7
DEL802729,09/03/2024,22:59,Warehouse_PL_Warsaw,Groningen,NL,Client_21,Butter,A,1864,1009,14.4,1076.28,On-time,0
DEL689606,24/05/2024,05:09,Warehouse_FR_Paris,Stuttgart,DE,Client_18,Cheese,,,843,12.4,679.49,On-time,0
DEL356089,18/06/2024,16:43,Warehouse_PL_Warsaw,Frankfurt,DE,Client_11,Butter,C,1783,700,8.5,722.77,On-time,0
DEL807767,02-25-2024,05:18,Warehouse_DE_Hamburg,Montpellier,FR,Client_3,Cheese,,3141,964,14.1,970.06,On-time,0
DEL503498,01/02/2024,09:03,Warehouse_PL_Warsaw,Strasbourg,FR,Client_13,SMP,,3094,1544,22.1,1177.76,On-time,0
DEL561362,14/01/2024,06:09,Warehouse_DE_Hamburg,Nice,FR,Client_18,SMP,,6567,976,14.4,852.3,On-time,0
DEL196321,02/04/2024,11:21,Warehouse_DE_Hamburg,Lodz,PL,Client_5,Butter,B,2285,691,8.1,725.27,On-time,0
DEL619928,05/04/2024,20:36,Warehouse_DE_Hamburg,Poznan,PL,Client_16,SMP,,4368,897,,734.98,On-time,0
DEL633296,12/05/2024,12:30,Warehouse_PL_Warsaw,Paris,FR,Client_10,Butter,B,2882,1605,19.8,1931.76,On-time,0
DEL685127,01/05/2024,,Warehouse_FR_Paris,Strasbourg,FR,Client_27,SMP,,4522,325,3.8,305.27,On-time,0
DEL773986,12/06/2024,13:50:31,Warehouse_FR_Paris,Cologne,DE,Client_29,Cheese,,2785,721,9.5,777.64,On-time,0
DEL489981,25/06/2024,14:40,Warehouse_PL_Warsaw,Florence,IT,Client_15,Butter,A,2272,1436,16.7,1641.4,Delayed,7.9
DEL956538,18/02/2024,20:48,Warehouse_DE_Hamburg,Lodz,PL,Client_24,SMP,,5015,700,8.6,622.03,On-time,0
DEL106188,07/04/2024,00:36,Warehouse_DE_Hamburg,Naples,IT,Client_8,Cheese,,3134,1541,22.6,1345.96,On-time,0
DEL259755,26/01/2024,21:34,Warehouse_PL_Warsaw,Barcelona,ES,Client_23,Cheese,,3354,2289,31.7,2387.08,On-time,0
DEL678972,31/01/2024,05:14,Warehouse_DE_Hamburg,Liege,BE,Client_11,Butter,C,2172,461,6.5,577.57,On-time,0
DEL146032,29/02/2024,16:26,Warehouse_PL_Warsaw,Poznan,PL,Client_6,Butter,B,1376,128,1.9,141.59,On-time,0
DEL860608,04-20-2024,00:30,Warehouse_DE_Hamburg,Bordeaux,FR,Client_30,Butter,A,986,1069,16.5,1039.07,Delayed,6.7
DEL805419,27/05/2024,20:22,Warehouse_PL_Warsaw,Eindhoven,NL,Client_21,Butter,A,1563,1166,,1440.26,On-time,0
DEL892580,04/01/2024,12:53,Warehouse_FR_Paris,Zaragoza,ES,Client_21,SMP,,5548,908,11.8,905.2,On-time,0
DEL305871,24/01/2024,19:24:37,Warehouse_FR_Paris,Szczecin,PL,Client_17,SMP,,3573,1555,18.4,1408.57,On-time,0
DEL793440,18/01/2024,17:21,Warehouse_DE_Hamburg,Groningen,NL,Client_5,Butter,A,1538,451,6.6,508.32,On-time,0
DEL986795,08/06/2024,18:20,Warehouse_DE_Hamburg,Marseille,FR,Client_27,Cheese,,3365,1107,17.8,1229.06,On-time,0
DEL263075,01/05/2024,07:21,Warehouse_DE_Hamburg,Turin,IT,Client_25,Cheese,,3521,1306,20.4,1214.53,On-time,0
DEL968235,01/01/2024,11:26,Warehouse_PL_Warsaw,Essen,DE,Client_28,SMP,,931,723,9,458.4,On-time,0
DEL987560,06/03/2024,00:29,Warehouse_DE_Hamburg,Poznan,PL,Client_27,Butter,B,2602,712,10.6,1018.93,Delayed,9.6
