delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours,date_raw,time_raw,time_parsed,distance_km_was_missing,transport_cost_eur_was_missing,volume_kg_was_missing,delivery_time_hours_was_missing,distance_km_imp,distance_km_imputed_flag,cost_per_km,transport_cost_eur_imp,transport_cost_imputed_flag,volume_kg_imp,volume_kg_imputed_flag,dist_band,delivery_time_imp,delivery_time_imputed_flag,cost_per_km_imp,cost_per_kg_imp
DEL121859,2024-06-26,05:18,Warehouse_FR_Paris,Nijmegen,NL,Client_30,Butter,A,1730.0,416.0,6.3,421.45,Delayed,4.1,26/06/2024,05:18,05:18:00,False,False,False,False,416.0,False,1.0131009615384614,421.45,False,1730.0,False,"(300, 600]",6.3,False,1.0131009615384614,0.24361271676300578
DEL557250,2024-03-07,20:43,Warehouse_FR_Paris,Nijmegen,NL,Client_24,Butter,B,2143.0,482.0,7.7,594.46,On-Time,0.0,07/03/2024,20:43,20:43:00,False,False,False,False,482.0,False,1.2333195020746888,594.46,False,2143.0,False,"(300, 600]",7.7,False,1.2333195020746888,0.27739617358842744
DEL312106,2024-06-11,10:38,Warehouse_FR_Paris,Gdansk,PL,Client_8,Cheese,,3768.0,1688.0,,1844.25,On-Time,0.0,11/06/2024,10:38,10:38:00,False,False,False,True,1688.0,False,1.0925651658767772,1844.25,False,3768.0,False,"(1200, 10000]",21.0,True,1.0925651658767772,0.48945063694267515
DEL263657,2024-04-15,20:19,Warehouse_DE_Hamburg,Lublin,PL,Client_14,SMP,,5203.0,623.0,9.7,468.49,On-Time,0.0,15/04/2024,20:19,20:19:00,False,False,False,False,623.0,False,0.7519903691813804,468.49,False,5203.0,False,"(600, 1200]",9.7,False,0.7519903691813804,0.09004228329809726
DEL210808,2024-04-09,20:13,Warehouse_PL_Warsaw,Amsterdam,NL,Client_22,Butter,B,1077.0,1095.0,,1140.34,On-Time,0.0,09/04/2024,20:13,20:13:00,False,False,False,True,1095.0,False,1.0414063926940638,1140.34,False,1077.0,False,"(600, 1200]",12.6,True,1.0414063926940638,1.058811513463324
DEL757525,2024-01-18,08:18,Warehouse_PL_Warsaw,Brussels,BE,Client_29,SMP,,5447.0,1129.0,17.5,1011.56,On-Time,0.0,18/01/2024,08:18,08:18:00,False,False,False,False,1129.0,False,0.8959787422497785,1011.56,False,5447.0,False,"(600, 1200]",17.5,False,0.8959787422497785,0.18570956489810905
DEL289327,2024-06-05,01:22,Warehouse_PL_Warsaw,Ghent,BE,Client_33,SMP,,993.0,1113.0,16.1,778.05,On-Time,0.0,05/06/2024,01:22,01:22:00,False,False,False,False,1113.0,False,0.6990566037735849,778.05,False,993.0,False,"(600, 1200]",16.1,False,0.6990566037735849,0.7835347432024169
DEL466447,2024-02-09,08:58,Warehouse_DE_Hamburg,Almere,NL,Client_28,Butter,A,1879.0,375.0,6.0,393.44,On-Time,0.0,09/02/2024,08:58,08:58:00,False,False,False,False,375.0,False,1.0491733333333333,393.44,False,1879.0,False,"(300, 600]",6.0,False,1.0491733333333333,0.20938797232570516
DEL686897,2024-01-13,05:15,Warehouse_PL_Warsaw,Barcelona,ES,Client_16,Butter,B,1145.0,2502.0,38.4,2514.81,On-Time,,13/01/2024,05:15,05:15:00,False,False,False,False,2502.0,False,1.0051199040767387,2514.81,False,1145.0,False,"(1200, 10000]",38.4,False,1.0051199040767387,2.196340611353712
DEL996473,2024-06-24,03:32,Warehouse_FR_Paris,Seville,ES,Client_3,SMP,,4899.0,1110.0,12.8,997.57,Delayed,2.2,24/06/2024,03:32,03:32:00,False,False,False,False,1110.0,False,0.8987117117117117,997.57,False,4899.0,False,"(600, 1200]",12.8,False,0.8987117117117117,0.20362727087160645
DEL239533,2024-01-30,18:38,Warehouse_PL_Warsaw,Munich,DE,Client_34,SMP,,5226.0,874.0,9.9,779.06,On-Time,0.0,30/01/2024,18:38,18:38:00,False,False,False,False,874.0,False,0.8913729977116704,779.06,False,5226.0,False,"(600, 1200]",9.9,False,0.8913729977116704,0.14907386146192114
DEL844141,2024-02-06,09:46,Warehouse_PL_Warsaw,Bremen,DE,Client_13,Cheese,,3087.0,846.0,11.5,777.4,On-Time,0.0,06/02/2024,09:46,09:46:00,False,False,False,False,846.0,False,0.9189125295508274,777.4,False,3087.0,False,"(600, 1200]",11.5,False,0.9189125295508274,0.25183025591188857
DEL621489,2024-04-18,03:01,Warehouse_DE_Hamburg,Paris,FR,Client_23,Cheese,,3499.0,1037.0,16.4,1056.12,On-Time,0.0,18/04/2024,03:01,03:01:00,False,False,False,False,1037.0,False,1.0184378013500481,1056.12,False,3499.0,False,"(600, 1200]",16.4,False,1.0184378013500481,0.3018348099456987
DEL579005,2024-03-23,21:15,Warehouse_FR_Paris,Zaragoza,ES,Client_17,Cheese,,2814.0,1144.0,17.5,1219.97,On-Time,0.0,23/03/2024,21:15,21:15:00,False,False,False,False,1144.0,False,1.0664073426573426,1219.97,False,2814.0,False,"(600, 1200]",17.5,False,1.0664073426573426,0.4335358919687278
DEL310508,2024-05-01,16:16,Warehouse_PL_Warsaw,Krakow,PL,Client_21,Butter,A,1330.0,392.0,,429.52,On-Time,0.0,01/05/2024,16:16,16:16:00,False,False,False,True,392.0,False,1.0957142857142856,429.52,False,1330.0,False,"(300, 600]",5.8,True,1.0957142857142856,0.3229473684210526
DEL496339,2024-05-04,20:10,Warehouse_PL_Warsaw,Brussels,BE,Client_25,Butter,B,1580.0,1156.0,15.4,1223.02,Delayed,,04/05/2024,20:10,20:10:00,False,False,False,False,1156.0,False,1.0579757785467128,1223.02,False,1580.0,False,"(600, 1200]",15.4,False,1.0579757785467128,0.7740632911392406
DEL336800,2024-04-03,,Warehouse_DE_Hamburg,Brussels,BE,Client_16,Butter,A,1919.0,480.0,5.7,489.8,On-Time,,03/04/2024,,,False,False,False,False,480.0,False,1.0204166666666667,489.8,False,1919.0,False,"(300, 600]",5.7,False,1.0204166666666667,0.25523710265763416
DEL760078,2024-04-03,15:57,Warehouse_FR_Paris,Valencia,ES,Client_25,SMP,,7076.0,1170.0,,1132.51,Delayed,6.5,03/04/2024,15:57,15:57:00,False,False,False,True,1170.0,False,0.967957264957265,1132.51,False,7076.0,False,"(600, 1200]",12.6,True,0.967957264957265,0.1600494629734313
DEL209291,2024-01-27,03:20,Warehouse_PL_Warsaw,Katowice,PL,Client_16,Cheese,,3190.0,352.0,4.6,369.08,On-Time,0.0,27/01/2024,03:20,03:20:00,False,False,False,False,352.0,False,1.0485227272727273,369.08,False,3190.0,False,"(300, 600]",4.6,False,1.0485227272727273,0.11569905956112853
DEL612340,2024-05-01,03:59,Warehouse_FR_Paris,Turin,IT,Client_16,SMP,,3984.0,902.0,13.8,293.9239306,On-Time,0.0,01/05/2024,03:59,03:59:00,False,False,False,False,902.0,False,0.32585801618625276,293.9239306,False,3984.0,False,"(600, 1200]",13.8,False,0.32585801618625276,0.07377608699799197
DEL343473,2024-04-01,08:33,Warehouse_FR_Paris,Utrecht,NL,Client_8,SMP,,6540.0,457.0,6.2,432.19,Delayed,5.6,01/04/2024,08:33,08:33:00,False,False,False,False,457.0,False,0.9457111597374179,432.19,False,6540.0,False,"(300, 600]",6.2,False,0.9457111597374179,0.06608409785932721
DEL372724,2024-01-23,10:37:32,Warehouse_DE_Hamburg,Munich,DE,Client_28,SMP,,6403.0,202.0,2.3,183.84,On-Time,0.0,23/01/2024,10:37:32,10:37:32,False,False,False,False,202.0,False,0.9100990099009901,183.84,False,6403.0,False,"(150, 300]",2.3,False,0.9100990099009901,0.02871154146493831
DEL761614,2024-06-24,18:57,Warehouse_PL_Warsaw,Nijmegen,NL,Client_8,Butter,B,957.0,1027.0,12.8,1180.62,On-Time,0.0,24/06/2024,18:57,18:57:00,False,False,False,False,1027.0,False,1.149581304771178,1180.62,False,957.0,False,"(600, 1200]",12.8,False,1.149581304771178,1.233667711598746
DEL391537,2024-06-06,00:10,Warehouse_DE_Hamburg,Montpellier,FR,Client_12,Cheese,,2469.0,1190.0,19.0,1069.32,On-Time,0.0,06/06/2024,00:10,00:10:00,False,False,False,False,1190.0,False,0.8985882352941176,1069.32,False,2469.0,False,"(600, 1200]",19.0,False,0.8985882352941176,0.4330984204131227
DEL192625,2024-02-06,06:59,Warehouse_PL_Warsaw,Rome,IT,Client_5,SMP,,4267.0,1433.0,22.0,1125.2,Delayed,5.1,06/02/2024,06:59,06:59:00,False,False,False,False,1433.0,False,0.7852058618283322,1125.2,False,4267.0,False,"(1200, 10000]",22.0,False,0.7852058618283322,0.263698148582142
DEL678944,2024-01-14,00:47,Warehouse_FR_Paris,Lyon,FR,Client_29,Cheese,,2451.0,114.0,1.7,100.02,On-Time,0.0,14/01/2024,00:47,00:47:00,False,False,False,False,114.0,False,0.8773684210526316,100.02,False,2451.0,False,"(50, 150]",1.7,False,0.8773684210526316,0.0408078335373317
DEL869671,2024-05-20,07:13,Warehouse_FR_Paris,Seville,ES,Client_31,Cheese,,3222.0,1062.0,13.0,1042.38,On-Time,0.0,20/05/2024,07:13,07:13:00,False,False,False,False,1062.0,False,0.9815254237288137,1042.38,False,3222.0,False,"(600, 1200]",13.0,False,0.9815254237288137,0.32351955307262575
DEL441397,2024-02-03,,Warehouse_DE_Hamburg,Almere,NL,Client_28,SMP,,6668.0,483.0,7.6,493.12,On-Time,0.0,03/02/2024,,,False,False,False,False,483.0,False,1.020952380952381,493.12,False,6668.0,False,"(300, 600]",7.6,False,1.020952380952381,0.07395320935812838
DEL906233,2024-01-24,12:32,Warehouse_PL_Warsaw,Montpellier,FR,Client_24,Butter,A,2839.0,1409.0,,1586.33,On-Time,,24/01/2024,12:32,12:32:00,False,False,False,True,1409.0,False,1.1258552164655784,1586.33,False,2839.0,False,"(1200, 10000]",21.0,True,1.1258552164655784,0.5587636491722437
DEL372274,2024-05-03,00:26:44,Warehouse_PL_Warsaw,Seville,ES,Client_24,Cheese,,3672.0,2423.0,35.6,2333.11,On-Time,0.0,03/05/2024,00:26:44,00:26:44,False,False,False,False,2423.0,False,0.9629013619479984,2333.11,False,3672.0,False,"(1200, 10000]",35.6,False,0.9629013619479984,0.635378540305011
DEL804549,2024-03-08,02:05,Warehouse_FR_Paris,Berlin,DE,Client_6,Butter,C,,993.0,13.7,1287.37,On-Time,0.0,08/03/2024,02:05,02:05:00,False,False,True,False,993.0,False,1.2964451158106747,1287.37,False,2009.5,True,"(600, 1200]",13.7,False,1.2964451158106747,0.6406419507340134
DEL203960,2024-03-29,11:23,Warehouse_DE_Hamburg,Frankfurt,DE,Client_20,Cheese,,3137.0,134.0,1.7,118.49,On-Time,0.0,29/03/2024,11:23,11:23:00,False,False,False,False,134.0,False,0.8842537313432836,118.49,False,3137.0,False,"(50, 150]",1.7,False,0.8842537313432836,0.03777175645521198
DEL411381,2024-01-19,17:50:37,Warehouse_DE_Hamburg,Marseille,FR,Client_23,Butter,B,1953.0,825.0,12.5,994.09,On-Time,0.0,19/01/2024,17:50:37,17:50:37,False,False,False,False,825.0,False,1.204957575757576,994.09,False,1953.0,False,"(600, 1200]",12.5,False,1.204957575757576,0.5090066564260113
DEL450187,2024-01-07,18:57,Warehouse_FR_Paris,Toulouse,FR,Client_29,SMP,,5839.0,369.0,5.6,311.22,On-Time,0.0,07/01/2024,18:57,18:57:00,False,False,False,False,369.0,False,0.8434146341463415,311.22,False,5839.0,False,"(300, 600]",5.6,False,0.8434146341463415,0.05330022264086317
DEL477054,2024-01-12,17:58,Warehouse_DE_Hamburg,Gdansk,PL,Client_2,Butter,B,2569.0,665.0,9.7,739.95,On-Time,,12/01/2024,17:58,17:58:00,False,False,False,False,665.0,False,1.1127067669172932,739.95,False,2569.0,False,"(600, 1200]",9.7,False,1.1127067669172932,0.28803036200856363
DEL518630,2024-06-03,07:33,Warehouse_FR_Paris,Rotterdam,NL,Client_30,Butter,A,,440.0,6.4,470.28,Delayed,8.5,03/06/2024,07:33,07:33:00,False,False,True,False,440.0,False,1.0688181818181817,470.28,False,1912.0,True,"(300, 600]",6.4,False,1.0688181818181817,0.2459623430962343
DEL322850,2024-05-08,13:55,Warehouse_PL_Warsaw,Paris,FR,Client_17,Cheese,,3437.0,1537.0,24.3,1424.18,Delayed,4.6,08/05/2024,13:55,13:55:00,False,False,False,False,1537.0,False,0.9265972674040339,1424.18,False,3437.0,False,"(1200, 10000]",24.3,False,0.9265972674040339,0.41436718068082634
DEL559822,2024-05-03,23:03,Warehouse_FR_Paris,Milan,IT,Client_3,Butter,B,2422.0,951.0,12.5,1046.33,On-Time,0.0,03/05/2024,23:03,23:03:00,False,False,False,False,951.0,False,1.100241850683491,1046.33,False,2422.0,False,"(600, 1200]",12.5,False,1.100241850683491,0.43201073492981007
DEL724887,2024-05-06,01:16,Warehouse_FR_Paris,Montpellier,FR,Client_22,SMP,,5535.0,228.0,3.1,211.09,On-Time,0.0,06/05/2024,01:16,01:16:00,False,False,False,False,228.0,False,0.9258333333333334,211.09,False,5535.0,False,"(150, 300]",3.1,False,0.9258333333333334,0.03813730803974706
DEL123591,2024-03-15,22:26,Warehouse_FR_Paris,Florence,IT,Client_30,Butter,B,1405.0,1106.0,17.5,1077.3,Delayed,11.7,15/03/2024,22:26,22:26:00,False,False,False,False,1106.0,False,0.9740506329113924,1077.3,False,1405.0,False,"(600, 1200]",17.5,False,0.9740506329113924,0.766761565836299
DEL214587,2024-05-08,11:53,Warehouse_FR_Paris,Barcelona,ES,Client_18,Cheese,,2591.0,849.0,12.8,784.02,On-Time,0.0,08/05/2024,11:53,11:53:00,False,False,False,False,849.0,False,0.9234628975265018,784.02,False,2591.0,False,"(600, 1200]",12.8,False,0.9234628975265018,0.3025935932072559
DEL733039,2024-03-05,00:05,Warehouse_DE_Hamburg,Breda,NL,Client_2,Cheese,,3252.0,314.0,4.0,352.31,On-Time,0.0,05/03/2024,00:05,00:05:00,False,False,False,False,314.0,False,1.1220063694267517,352.31,False,3252.0,False,"(300, 600]",4.0,False,1.1220063694267517,0.10833640836408365
DEL129965,,13:08:46,Warehouse_FR_Paris,Amsterdam,NL,Client_8,Butter,B,2628.0,410.0,,588.01,On-Time,0.0,01-17-2024,13:08:46,13:08:46,False,False,False,True,410.0,False,1.4341707317073171,588.01,False,2628.0,False,"(300, 600]",5.8,True,1.4341707317073171,0.22374809741248097
DEL138504,2024-02-07,01:42,Warehouse_PL_Warsaw,Turin,IT,Client_22,Cheese,,500.0,1475.0,21.2,1071.26,Delayed,6.2,07/02/2024,01:42,01:42:00,False,False,False,False,1475.0,False,0.7262779661016949,1071.26,False,500.0,False,"(1200, 10000]",21.2,False,0.7262779661016949,2.14252
DEL244818,2024-03-20,22:45:56,Warehouse_PL_Warsaw,Leipzig,DE,Client_10,Butter,B,2633.0,894.0,11.9,1252.79,On-Time,0.0,20/03/2024,22:45:56,22:45:56,False,False,False,False,894.0,False,1.401331096196868,1252.79,False,2633.0,False,"(600, 1200]",11.9,False,1.401331096196868,0.4758032662362324
DEL537811,2024-02-06,14:21,Warehouse_DE_Hamburg,Florence,IT,Client_11,SMP,,4332.0,1223.0,14.7,1147.65,On-Time,,06/02/2024,14:21,14:21:00,False,False,False,False,1223.0,False,0.9383892068683566,1147.65,False,4332.0,False,"(1200, 10000]",14.7,False,0.9383892068683566,0.26492382271468146
DEL453683,2024-03-17,22:25,Warehouse_FR_Paris,Warsaw,PL,Client_5,SMP,,5695.0,1669.0,21.0,1411.38,On-Time,0.0,17/03/2024,22:25,22:25:00,False,False,False,False,1669.0,False,0.8456440982624327,1411.38,False,5695.0,False,"(1200, 10000]",21.0,False,0.8456440982624327,0.24782791922739247
DEL103735,2024-03-13,14:00,Warehouse_DE_Hamburg,Marseille,FR,Client_11,Butter,B,2245.0,1189.0,19.0,1342.12,On-Time,0.0,13/03/2024,14:00,14:00:00,False,False,False,False,1189.0,False,1.128780487804878,1342.12,False,2245.0,False,"(600, 1200]",19.0,False,1.128780487804878,0.597826280623608
DEL447454,,13:09,Warehouse_FR_Paris,Strasbourg,FR,Client_7,SMP,,4417.0,231.0,3.3,173.57,On-Time,0.0,04-29-2024,13:09,13:09:00,False,False,False,False,231.0,False,0.7513852813852814,173.57,False,4417.0,False,"(150, 300]",3.3,False,0.7513852813852814,0.039295902196060675
DEL736708,2024-03-02,11:55,Warehouse_PL_Warsaw,Eindhoven,NL,Client_22,Butter,,1461.0,1031.0,13.6,1049.56,On-Time,0.0,02/03/2024,11:55,11:55:00,False,False,False,False,1031.0,False,1.0180019398642095,1049.56,False,1461.0,False,"(600, 1200]",13.6,False,1.0180019398642095,0.718384668035592
DEL372017,2024-06-21,00:01,Warehouse_DE_Hamburg,Naples,IT,Client_7,Butter,A,2041.0,1213.0,18.7,1367.13,On-Time,0.0,21/06/2024,00:01,00:01:00,False,False,False,False,1213.0,False,1.1270651277823578,1367.13,False,2041.0,False,"(1200, 10000]",18.7,False,1.1270651277823578,0.6698334149926507
DEL337547,2024-02-05,04:04,Warehouse_FR_Paris,Florence,IT,Client_33,Cheese,,1375.0,1144.0,14.5,1044.93,On-Time,0.0,05/02/2024,04:04,04:04:00,False,False,False,False,1144.0,False,0.9134003496503497,1044.93,False,1375.0,False,"(600, 1200]",14.5,False,0.9134003496503497,0.7599490909090909
DEL577085,2024-05-02,04:29,Warehouse_PL_Warsaw,Poznan,PL,Client_25,Butter,A,2030.0,146.0,1.8,160.53,On-Time,0.0,02/05/2024,04:29,04:29:00,False,False,False,False,146.0,False,1.0995205479452055,160.53,False,2030.0,False,"(50, 150]",1.8,False,1.0995205479452055,0.07907881773399014
DEL896881,2024-03-03,11:43,Warehouse_PL_Warsaw,Krakow,PL,Client_27,Butter,A,1323.0,394.0,5.2,404.75,On-Time,0.0,03/03/2024,11:43,11:43:00,False,False,False,False,394.0,False,1.0272842639593909,404.75,False,1323.0,False,"(300, 600]",5.2,False,1.0272842639593909,0.3059334845049131
DEL673698,2024-05-07,11:51,Warehouse_DE_Hamburg,Cologne,DE,Client_1,Cheese,,4119.0,139.0,1.9,169.22,Delayed,3.7,07/05/2024,11:51,11:51:00,False,False,False,False,139.0,False,1.217410071942446,169.22,False,4119.0,False,"(50, 150]",1.9,False,1.217410071942446,0.041082787084243746
DEL811361,2024-03-28,23:11,Warehouse_PL_Warsaw,Wroclaw,PL,Client_25,Butter,A,2201.0,312.0,4.7,343.51,On-Time,0.0,28/03/2024,23:11,23:11:00,False,False,False,False,312.0,False,1.1009935897435896,343.51,False,2201.0,False,"(300, 600]",4.7,False,1.1009935897435896,0.15606996819627442
DEL339030,2024-02-04,09:47,Warehouse_FR_Paris,Zaragoza,ES,Client_18,Butter,B,1457.0,1118.0,17.8,1167.75,Delayed,6.4,04/02/2024,09:47,09:47:00,False,False,False,False,1118.0,False,1.0444991055456172,1167.75,False,1457.0,False,"(600, 1200]",17.8,False,1.0444991055456172,0.8014756348661634
DEL534773,2024-04-15,01:21,Warehouse_FR_Paris,Amsterdam,NL,Client_14,SMP,,2981.0,484.0,6.2,410.96,On-Time,0.0,15/04/2024,01:21,01:21:00,False,False,False,False,484.0,False,0.849090909090909,410.96,False,2981.0,False,"(300, 600]",6.2,False,0.849090909090909,0.13785977859778598
DEL931324,2024-05-20,10:00,Warehouse_DE_Hamburg,Valencia,ES,Client_22,SMP,,4285.0,1701.0,19.3,1537.14,On-Time,0.0,20/05/2024,10:00,10:00:00,False,False,False,False,1701.0,False,0.903668430335097,1537.14,False,4285.0,False,"(1200, 10000]",19.3,False,0.903668430335097,0.3587257876312719
DEL292662,2024-04-23,02:42,Warehouse_DE_Hamburg,Cologne,DE,Client_16,Cheese,,2383.0,503.0,6.1,440.64,Delayed,7.5,23/04/2024,02:42,02:42:00,False,False,False,False,503.0,False,0.8760238568588469,440.64,False,2383.0,False,"(300, 600]",6.1,False,0.8760238568588469,0.1849097775912715
DEL343062,2024-02-24,09:32,Warehouse_FR_Paris,Warsaw,PL,Client_31,SMP,,5315.0,1550.0,23.4,1328.21,On-Time,0.0,24/02/2024,09:32,09:32:00,False,False,False,False,1550.0,False,0.8569096774193549,1328.21,False,5315.0,False,"(1200, 10000]",23.4,False,0.8569096774193549,0.249898400752587
DEL150085,,20:50,Warehouse_DE_Hamburg,Florence,IT,Client_35,Butter,C,3062.0,1280.0,16.6,1875.11,On-Time,0.0,03-23-2024,20:50,20:50:00,False,False,False,False,1280.0,False,1.4649296875,1875.11,False,3062.0,False,"(1200, 10000]",16.6,False,1.4649296875,0.6123807968647942
DEL796458,2024-07-04,,Warehouse_FR_Paris,Ghent,BE,Client_34,Butter,A,2323.0,321.0,,400.4,Delayed,9.3,04/07/2024,,,False,False,False,True,321.0,False,1.2473520249221184,400.4,False,2323.0,False,"(300, 600]",5.8,True,1.2473520249221184,0.17236332328885062
DEL958231,2024-06-26,00:41,Warehouse_FR_Paris,Turin,IT,Client_29,SMP,,3793.0,1041.0,13.0,947.11,On-Time,0.0,26/06/2024,00:41,00:41:00,False,False,False,False,1041.0,False,0.9098078770413065,947.11,False,3793.0,False,"(600, 1200]",13.0,False,0.9098078770413065,0.24969944634853677
DEL775595,2024-05-12,13:11:25,Warehouse_PL_Warsaw,Nantes,FR,Client_24,Butter,B,,1583.0,24.0,1978.18,On-Time,0.0,12/05/2024,13:11:25,13:11:25,False,False,True,False,1583.0,False,1.2496399241945673,1978.18,False,2137.5,True,"(1200, 10000]",24.0,False,1.2496399241945673,0.9254643274853801
DEL120191,2024-10-05,09:31,Warehouse_DE_Hamburg,Almere,NL,Client_27,Butter,A,1791.0,322.0,5.0,393.77,On-Time,0.0,05/10/2024,09:31,09:31:00,False,False,False,False,322.0,False,1.222888198757764,393.77,False,1791.0,False,"(300, 600]",5.0,False,1.222888198757764,0.2198604131769961
DEL493044,2024-01-18,05:12,Warehouse_PL_Warsaw,Eindhoven,NL,Client_35,SMP,,8277.0,1111.0,16.6,256.9467125,On-Time,0.0,18/01/2024,05:12,05:12:00,False,False,False,False,1111.0,False,0.23127516876687668,256.9467125,False,8277.0,False,"(600, 1200]",16.6,False,0.23127516876687668,0.03104345928476501
DEL924367,2024-06-04,20:14,Warehouse_FR_Paris,Szczecin,PL,Client_22,SMP,,4267.0,1510.0,23.7,1341.27,On-Time,0.0,04/06/2024,20:14,20:14:00,False,False,False,False,1510.0,False,0.8882582781456954,1341.27,False,4267.0,False,"(1200, 10000]",23.7,False,0.8882582781456954,0.3143355987813452
DEL119506,2024-01-18,14:38,Warehouse_PL_Warsaw,Turin,IT,Client_26,SMP,,2584.0,1405.0,19.3,1224.16,On-Time,0.0,18/01/2024,14:38,14:38:00,False,False,False,False,1405.0,False,0.8712882562277581,1224.16,False,2584.0,False,"(1200, 10000]",19.3,False,0.8712882562277581,0.4737461300309598
DEL809708,2024-01-05,10:37,Warehouse_PL_Warsaw,Seville,ES,Client_9,Butter,A,2089.0,2239.0,29.8,2552.45,Delayed,8.2,05/01/2024,10:37,10:37:00,False,False,False,False,2239.0,False,1.1399955337204108,2552.45,False,2089.0,False,"(1200, 10000]",29.8,False,1.1399955337204108,1.2218525610339874
DEL882636,2024-05-28,06:40,Warehouse_DE_Hamburg,Charleroi,BE,Client_30,Cheese,,3005.0,541.0,6.9,467.3,Delayed,9.8,28/05/2024,06:40,06:40:00,False,False,False,False,541.0,False,0.8637707948243993,467.3,False,3005.0,False,"(300, 600]",6.9,False,0.8637707948243993,0.15550748752079868
DEL598968,2024-06-05,08:59,Warehouse_FR_Paris,Gdansk,PL,Client_21,SMP,,2073.0,1425.0,,969.82,Delayed,3.2,05/06/2024,08:59,08:59:00,False,False,False,True,1425.0,False,0.6805754385964913,969.82,False,2073.0,False,"(1200, 10000]",21.0,True,0.6805754385964913,0.4678340569223348
DEL204541,2024-06-09,02:42,Warehouse_FR_Paris,Charleroi,BE,Client_15,Butter,A,754.0,267.0,4.2,251.15,Delayed,5.1,09/06/2024,02:42,02:42:00,False,False,False,False,267.0,False,0.9406367041198502,251.15,False,754.0,False,"(150, 300]",4.2,False,0.9406367041198502,0.3330901856763926
DEL488847,2024-05-13,08:44:45,Warehouse_DE_Hamburg,Montpellier,FR,Client_34,Cheese,,2010.0,851.0,,901.27,On-Time,0.0,13/05/2024,08:44:45,08:44:45,False,False,False,True,851.0,False,1.0590716803760283,901.27,False,2010.0,False,"(600, 1200]",12.6,True,1.0590716803760283,0.4483930348258706
DEL889296,2024-04-10,23:15,Warehouse_DE_Hamburg,Marseille,FR,Client_32,Butter,B,2180.0,1040.0,11.7,1116.32,Delayed,6.9,10/04/2024,23:15,23:15:00,False,False,False,False,1040.0,False,1.0733846153846154,1116.32,False,2180.0,False,"(600, 1200]",11.7,False,1.0733846153846154,0.5120733944954128
DEL677761,2024-02-03,23:07,Warehouse_FR_Paris,Barcelona,ES,Client_33,Butter,C,1736.0,1006.0,16.3,1018.29,On-Time,0.0,03/02/2024,23:07,23:07:00,False,False,False,False,1006.0,False,1.0122166998011928,1018.29,False,1736.0,False,"(600, 1200]",16.3,False,1.0122166998011928,0.5865725806451613
DEL942922,2024-05-22,16:12,Warehouse_PL_Warsaw,Essen,DE,Client_5,SMP,,5536.0,648.0,9.0,532.39,Delayed,2.9,22/05/2024,16:12,16:12:00,False,False,False,False,648.0,False,0.8215895061728394,532.39,False,5536.0,False,"(600, 1200]",9.0,False,0.8215895061728394,0.09616871387283236
DEL149354,2024-10-05,05:01,Warehouse_PL_Warsaw,Brussels,BE,Client_1,Butter,B,1875.0,1232.0,15.2,1397.27,Delayed,12.0,05/10/2024,05:01,05:01:00,False,False,False,False,1232.0,False,1.1341477272727272,1397.27,False,1875.0,False,"(1200, 10000]",15.2,False,1.1341477272727272,0.7452106666666667
DEL632195,2024-02-26,14:49,Warehouse_PL_Warsaw,Almere,NL,Client_17,SMP,,2745.0,1020.0,14.1,790.9,On-Time,0.0,26/02/2024,14:49,14:49:00,False,False,False,False,1020.0,False,0.7753921568627451,790.9,False,2745.0,False,"(600, 1200]",14.1,False,0.7753921568627451,0.2881238615664845
DEL595158,2024-03-03,14:35,Warehouse_DE_Hamburg,Gdansk,PL,Client_35,Butter,C,1813.0,627.0,8.1,838.02,On-Time,0.0,03/03/2024,14:35,14:35:00,False,False,False,False,627.0,False,1.336555023923445,838.02,False,1813.0,False,"(600, 1200]",8.1,False,1.336555023923445,0.46222835079977936
DEL600020,2024-02-23,12:47,Warehouse_DE_Hamburg,Bydgoszcz,PL,Client_12,SMP,,6586.0,641.0,9.2,521.45,On-Time,0.0,23/02/2024,12:47,12:47:00,False,False,False,False,641.0,False,0.8134945397815914,521.45,False,6586.0,False,"(600, 1200]",9.2,False,0.8134945397815914,0.0791755238384452
DEL440669,2024-04-12,16:46,Warehouse_PL_Warsaw,Turin,IT,Client_9,SMP,,5636.0,1455.0,23.6,1129.43,Delayed,2.2,12/04/2024,16:46,16:46:00,False,False,False,False,1455.0,False,0.7762405498281787,1129.43,False,5636.0,False,"(1200, 10000]",23.6,False,0.7762405498281787,0.20039567068843153
DEL362147,2024-01-14,20:30,Warehouse_FR_Paris,Amsterdam,NL,Client_34,Cheese,,3519.0,483.0,7.8,443.39,On-Time,0.0,14/01/2024,20:30,20:30:00,False,False,False,False,483.0,False,0.917991718426501,443.39,False,3519.0,False,"(300, 600]",7.8,False,0.917991718426501,0.12599886331344132
DEL182011,2024-02-28,09:05:48,Warehouse_DE_Hamburg,Krakow,PL,Client_34,Cheese,,3074.0,815.0,11.8,731.64,On-Time,0.0,28/02/2024,09:05:48,09:05:48,False,False,False,False,815.0,False,0.8977177914110429,731.64,False,3074.0,False,"(600, 1200]",11.8,False,0.8977177914110429,0.23800910865322056
